Case,Name,Edge,Dist.,Arch. Type,Mean Edge,Dist. to Center,Worst Dist.
1,Bortezomib Responses in U266 Human Myelo,"(' pNFKB ', ' Bclxl ')",3,1-hop,0,0,0
1,Bortezomib Responses in U266 Human Myelo,"(' Prot ', ' p53 ')",3,1-hop,0,0,0
1,Bortezomib Responses in U266 Human Myelo,"(' Prot ', ' pNFKB ')",3,1-hop,0,0,0
1,Bortezomib Responses in U266 Human Myelo,"(' Prot ', ' STRESS ')",3,1-hop,0,0,0
1,Bortezomib Responses in U266 Human Myelo,"(' Prot ', ' JNK ')",3,1-hop,0,0,0
1,Bortezomib Responses in U266 Human Myelo,"(' STRESS ', ' DNAdam ')",3,1-hop,0,0,0
1,Bortezomib Responses in U266 Human Myelo,"(' STRESS ', ' RAC ')",3,1-hop,0,0,0
1,Bortezomib Responses in U266 Human Myelo,"(' STRESS ', ' BID ')",3,1-hop,0,0,0
1,Bortezomib Responses in U266 Human Myelo,"(' JNK ', ' p53 ')",3,1-hop,0,0,0
1,Bortezomib Responses in U266 Human Myelo,"(' JNK ', ' pSTAT3 ')",3,1-hop,0,0,0
1,Bortezomib Responses in U266 Human Myelo,"(' JNK ', ' cJun ')",3,1-hop,0,0,0
1,Bortezomib Responses in U266 Human Myelo,"(' Bclxl ', ' BAX ')",3,1-hop,0,0,0
1,Bortezomib Responses in U266 Human Myelo,"(' Bclxl ', ' BID ')",3,1-hop,0,0,0
1,Bortezomib Responses in U266 Human Myelo,"(' CIAP ', ' TRAF3 ')",3,1-hop,0,0,0
1,Bortezomib Responses in U266 Human Myelo,"(' JAK2 ', ' pSTAT3 ')",3,1-hop,0,0,0
1,Bortezomib Responses in U266 Human Myelo,"(' MEKK2 ', ' MKK4 ')",3,1-hop,0,0,0
1,Bortezomib Responses in U266 Human Myelo,"(' p27 ', ' CDK4 ')",3,1-hop,0,0,0
1,Bortezomib Responses in U266 Human Myelo,"(' MDM ', ' p21 ')",3,1-hop,0,0,0
1,Bortezomib Responses in U266 Human Myelo,"(' MDM ', ' p53 ')",3,1-hop,0,0,0
1,Bortezomib Responses in U266 Human Myelo,"(' CYCE ', ' CDK2 ')",3,1-hop,0,0,0
1,Bortezomib Responses in U266 Human Myelo,"(' MYC ', ' p21 ')",3,1-hop,0,0,0
1,Bortezomib Responses in U266 Human Myelo,"(' MYC ', ' CYCD ')",3,1-hop,0,0,0
1,Bortezomib Responses in U266 Human Myelo,"(' MYC ', ' p27 ')",3,1-hop,0,0,0
1,Bortezomib Responses in U266 Human Myelo,"(' MYC ', ' CYCE ')",3,1-hop,0,0,0
1,Bortezomib Responses in U266 Human Myelo,"(' RAS ', ' RAF ')",3,1-hop,0,0,0
1,Bortezomib Responses in U266 Human Myelo,"(' Bort ', ' RIP ')",3,1-hop,0,0,0
1,Bortezomib Responses in U266 Human Myelo,"(' Bort ', ' Prot ')",3,1-hop,0,0,0
1,Bortezomib Responses in U266 Human Myelo,"(' TNFAR ', ' RIP ')",3,1-hop,0,0,0
1,Bortezomib Responses in U266 Human Myelo,"(' TNFAR ', ' CIAP ')",3,1-hop,0,0,0
1,Bortezomib Responses in U266 Human Myelo,"(' TNFA ', ' RIP ')",3,1-hop,0,0,0
1,Bortezomib Responses in U266 Human Myelo,"(' X ', ' pNFKB ')",3,1-hop,0,0,0
1,Bortezomib Responses in U266 Human Myelo,"(' SHP1 ', ' JAK2 ')",3,1-hop,0,0,0
1,Bortezomib Responses in U266 Human Myelo,"(' SHP1 ', ' RAS ')",3,1-hop,0,0,0
2,Bortezomib Responses in U266 Human Myelo,"(' gp130 ', ' PI3K ')",3,1-hop,0,0,0
2,Bortezomib Responses in U266 Human Myelo,"(' gp130 ', ' JAK1 ')",3,1-hop,0,0,0
2,Bortezomib Responses in U266 Human Myelo,"(' gp130 ', ' JAK2 ')",3,1-hop,0,0,0
2,Bortezomib Responses in U266 Human Myelo,"(' gp130 ', ' RAS ')",3,1-hop,0,0,0
2,Bortezomib Responses in U266 Human Myelo,"(' DNAdam ', ' ATM ')",3,1-hop,0,0,0
2,Bortezomib Responses in U266 Human Myelo,"(' DNAdam ', ' STRESS ')",3,1-hop,0,0,0
2,Bortezomib Responses in U266 Human Myelo,"(' Fas ', ' FasL ')",3,1-hop,0,0,0
2,Bortezomib Responses in U266 Human Myelo,"(' Fas ', ' Cas8 ')",3,1-hop,0,0,0
2,Bortezomib Responses in U266 Human Myelo,"(' Fas ', ' BID ')",3,1-hop,0,0,0
2,Bortezomib Responses in U266 Human Myelo,"(' MEKK ', ' MYC ')",3,1-hop,0,0,0
2,Bortezomib Responses in U266 Human Myelo,"(' RIP ', ' IKK ')",3,1-hop,0,0,0
2,Bortezomib Responses in U266 Human Myelo,"(' MKK4 ', ' JNK ')",3,1-hop,0,0,0
2,Bortezomib Responses in U266 Human Myelo,"(' p21 ', ' CDK4 ')",3,1-hop,0,0,0
2,Bortezomib Responses in U266 Human Myelo,"(' p21 ', ' CDK2 ')",3,1-hop,0,0,0
2,Bortezomib Responses in U266 Human Myelo,"(' BAX ', ' MITO ')",3,1-hop,0,0,0
2,Bortezomib Responses in U266 Human Myelo,"(' BAX ', ' Bclxl ')",3,1-hop,0,0,0
2,Bortezomib Responses in U266 Human Myelo,"(' TRAF3 ', ' NIK ')",3,1-hop,0,0,0
2,Bortezomib Responses in U266 Human Myelo,"(' CYCD ', ' CDK6 ')",3,1-hop,0,0,0
2,Bortezomib Responses in U266 Human Myelo,"(' CYCD ', ' CDK4 ')",3,1-hop,0,0,0
2,Bortezomib Responses in U266 Human Myelo,"(' BCL2 ', ' BAX ')",3,1-hop,0,0,0
2,Bortezomib Responses in U266 Human Myelo,"(' BCL2 ', ' BID ')",3,1-hop,0,0,0
2,Bortezomib Responses in U266 Human Myelo,"(' RAF ', ' MEK1 ')",3,1-hop,0,0,0
2,Bortezomib Responses in U266 Human Myelo,"(' Cas3 ', ' gp130 ')",3,1-hop,0,0,0
2,Bortezomib Responses in U266 Human Myelo,"(' Cas3 ', ' DNAdam ')",3,1-hop,0,0,0
2,Bortezomib Responses in U266 Human Myelo,"(' Cas3 ', ' STAT3 ')",3,1-hop,0,0,0
2,Bortezomib Responses in U266 Human Myelo,"(' Cas3 ', ' Cl_PARP ')",3,1-hop,0,0,0
2,Bortezomib Responses in U266 Human Myelo,"(' Cas3 ', ' ATM ')",3,1-hop,0,0,0
2,Bortezomib Responses in U266 Human Myelo,"(' MEK1 ', ' MEKK ')",3,1-hop,0,0,0
2,Bortezomib Responses in U266 Human Myelo,"(' MEK1 ', ' MAPK ')",3,1-hop,0,0,0
2,Bortezomib Responses in U266 Human Myelo,"(' FLIP ', ' Cas8 ')",3,1-hop,0,0,0
2,Bortezomib Responses in U266 Human Myelo,"(' STAT3 ', ' pSTAT3 ')",3,1-hop,0,0,0
2,Bortezomib Responses in U266 Human Myelo,"(' AKT ', ' p21 ')",3,1-hop,0,0,0
2,Bortezomib Responses in U266 Human Myelo,"(' AKT ', ' CYCD ')",3,1-hop,0,0,0
2,Bortezomib Responses in U266 Human Myelo,"(' AKT ', ' BAD ')",3,1-hop,0,0,0
2,Bortezomib Responses in U266 Human Myelo,"(' AKT ', ' IKK ')",3,1-hop,0,0,0
2,Bortezomib Responses in U266 Human Myelo,"(' AKT ', ' Cas9 ')",3,1-hop,0,0,0
2,Bortezomib Responses in U266 Human Myelo,"(' AKT ', ' p27 ')",3,1-hop,0,0,0
2,Bortezomib Responses in U266 Human Myelo,"(' AKT ', ' MDM ')",3,1-hop,0,0,0
2,Bortezomib Responses in U266 Human Myelo,"(' p53 ', ' Fas ')",3,1-hop,0,0,0
2,Bortezomib Responses in U266 Human Myelo,"(' p53 ', ' p21 ')",3,1-hop,0,0,0
2,Bortezomib Responses in U266 Human Myelo,"(' p53 ', ' BAX ')",3,1-hop,0,0,0
2,Bortezomib Responses in U266 Human Myelo,"(' p53 ', ' BCL2 ')",3,1-hop,0,0,0
2,Bortezomib Responses in U266 Human Myelo,"(' p53 ', ' XIAP ')",3,1-hop,0,0,0
2,Bortezomib Responses in U266 Human Myelo,"(' p53 ', ' PTEN ')",3,1-hop,0,0,0
2,Bortezomib Responses in U266 Human Myelo,"(' p53 ', ' Bclxl ')",3,1-hop,0,0,0
2,Bortezomib Responses in U266 Human Myelo,"(' p53 ', ' p27 ')",3,1-hop,0,0,0
2,Bortezomib Responses in U266 Human Myelo,"(' p53 ', ' MDM ')",3,1-hop,0,0,0
2,Bortezomib Responses in U266 Human Myelo,"(' CDK6 ', ' pRB ')",3,1-hop,0,0,0
2,Bortezomib Responses in U266 Human Myelo,"(' Cl_PARP ', ' Apo ')",3,1-hop,0,0,0
2,Bortezomib Responses in U266 Human Myelo,"(' CDK4 ', ' p21 ')",3,1-hop,0,0,0
2,Bortezomib Responses in U266 Human Myelo,"(' CDK4 ', ' pRB ')",3,1-hop,0,0,0
2,Bortezomib Responses in U266 Human Myelo,"(' CDK4 ', ' p27 ')",3,1-hop,0,0,0
2,Bortezomib Responses in U266 Human Myelo,"(' pSTAT3 ', ' BCL2 ')",3,1-hop,0,0,0
2,Bortezomib Responses in U266 Human Myelo,"(' pSTAT3 ', ' XIAP ')",3,1-hop,0,0,0
2,Bortezomib Responses in U266 Human Myelo,"(' pSTAT3 ', ' pNFKB ')",3,1-hop,0,0,0
2,Bortezomib Responses in U266 Human Myelo,"(' pSTAT3 ', ' Bclxl ')",3,1-hop,0,0,0
2,Bortezomib Responses in U266 Human Myelo,"(' pSTAT3 ', ' MYC ')",3,1-hop,0,0,0
2,Bortezomib Responses in U266 Human Myelo,"(' MITO ', ' Cytc ')",3,1-hop,0,0,0
2,Bortezomib Responses in U266 Human Myelo,"(' MITO ', ' Smac ')",3,1-hop,0,0,0
2,Bortezomib Responses in U266 Human Myelo,"(' PIP3 ', ' AKT ')",3,1-hop,0,0,0
2,Bortezomib Responses in U266 Human Myelo,"(' PIP3 ', ' PIP3 ')",3,1-hop,0,0,0
2,Bortezomib Responses in U266 Human Myelo,"(' ERK ', ' CYCD ')",3,1-hop,0,0,0
2,Bortezomib Responses in U266 Human Myelo,"(' ERK ', ' MYC ')",3,1-hop,0,0,0
2,Bortezomib Responses in U266 Human Myelo,"(' BAD ', ' BCL2 ')",3,1-hop,0,0,0
2,Bortezomib Responses in U266 Human Myelo,"(' BAD ', ' Bclxl ')",3,1-hop,0,0,0
2,Bortezomib Responses in U266 Human Myelo,"(' CDK2 ', ' pRB ')",3,1-hop,0,0,0
2,Bortezomib Responses in U266 Human Myelo,"(' FasL ', ' Fas ')",3,1-hop,0,0,0
2,Bortezomib Responses in U266 Human Myelo,"(' FasL ', ' Cas8 ')",3,1-hop,0,0,0
2,Bortezomib Responses in U266 Human Myelo,"(' IL6 ', ' PI3K ')",3,1-hop,0,0,0
2,Bortezomib Responses in U266 Human Myelo,"(' IL6 ', ' JAK1 ')",3,1-hop,0,0,0
2,Bortezomib Responses in U266 Human Myelo,"(' IL6 ', ' JAK2 ')",3,1-hop,0,0,0
2,Bortezomib Responses in U266 Human Myelo,"(' IL6 ', ' RAS ')",3,1-hop,0,0,0
2,Bortezomib Responses in U266 Human Myelo,"(' Cytc ', ' Cas9 ')",3,1-hop,0,0,0
2,Bortezomib Responses in U266 Human Myelo,"(' IKK ', ' pSTAT3 ')",3,1-hop,0,0,0
2,Bortezomib Responses in U266 Human Myelo,"(' IKK ', ' pIKB ')",3,1-hop,0,0,0
2,Bortezomib Responses in U266 Human Myelo,"(' cJun ', ' FasL ')",3,1-hop,0,0,0
2,Bortezomib Responses in U266 Human Myelo,"(' Cas8 ', ' Cas3 ')",3,1-hop,0,0,0
2,Bortezomib Responses in U266 Human Myelo,"(' Cas8 ', ' BID ')",3,1-hop,0,0,0
2,Bortezomib Responses in U266 Human Myelo,"(' RAC ', ' MEKK2 ')",3,1-hop,0,0,0
2,Bortezomib Responses in U266 Human Myelo,"(' MAPK ', ' ERK ')",3,1-hop,0,0,0
2,Bortezomib Responses in U266 Human Myelo,"(' NIK ', ' IKK ')",3,1-hop,0,0,0
2,Bortezomib Responses in U266 Human Myelo,"(' XIAP ', ' Cas3 ')",3,1-hop,0,0,0
2,Bortezomib Responses in U266 Human Myelo,"(' XIAP ', ' Cas9 ')",3,1-hop,0,0,0
2,Bortezomib Responses in U266 Human Myelo,"(' Cas9 ', ' Cas3 ')",3,1-hop,0,0,0
2,Bortezomib Responses in U266 Human Myelo,"(' pIKB ', ' pNFKB ')",3,1-hop,0,0,0
2,Bortezomib Responses in U266 Human Myelo,"(' JAK1 ', ' pSTAT3 ')",3,1-hop,0,0,0
2,Bortezomib Responses in U266 Human Myelo,"(' ATM ', ' DNAPK ')",3,1-hop,0,0,0
2,Bortezomib Responses in U266 Human Myelo,"(' ATM ', ' MDM ')",3,1-hop,0,0,0
2,Bortezomib Responses in U266 Human Myelo,"(' Smac ', ' XIAP ')",3,1-hop,0,0,0
2,Bortezomib Responses in U266 Human Myelo,"(' BID ', ' BAX ')",3,1-hop,0,0,0
2,Bortezomib Responses in U266 Human Myelo,"(' pRB ', ' GROWTH ')",3,1-hop,0,0,0
2,Bortezomib Responses in U266 Human Myelo,"(' DNAPK ', ' p53 ')",3,1-hop,0,0,0
2,Bortezomib Responses in U266 Human Myelo,"(' PTEN ', ' PIP3 ')",3,1-hop,0,0,0
2,Bortezomib Responses in U266 Human Myelo,"(' pNFKB ', ' BCL2 ')",3,1-hop,0,0,0
2,Bortezomib Responses in U266 Human Myelo,"(' pNFKB ', ' FLIP ')",3,1-hop,0,0,0
2,Bortezomib Responses in U266 Human Myelo,"(' pNFKB ', ' IL6 ')",3,1-hop,0,0,0
2,Bortezomib Responses in U266 Human Myelo,"(' pNFKB ', ' XIAP ')",3,1-hop,0,0,0
2,Bortezomib Responses in U266 Human Myelo,"(' pNFKB ', ' Bclxl ')",3,1-hop,0,0,0
2,Bortezomib Responses in U266 Human Myelo,"(' Prot ', ' p53 ')",3,1-hop,0,0,0
2,Bortezomib Responses in U266 Human Myelo,"(' Prot ', ' pNFKB ')",3,1-hop,0,0,0
2,Bortezomib Responses in U266 Human Myelo,"(' Prot ', ' STRESS ')",3,1-hop,0,0,0
2,Bortezomib Responses in U266 Human Myelo,"(' Prot ', ' JNK ')",3,1-hop,0,0,0
2,Bortezomib Responses in U266 Human Myelo,"(' STRESS ', ' DNAdam ')",3,1-hop,0,0,0
2,Bortezomib Responses in U266 Human Myelo,"(' STRESS ', ' RAC ')",3,1-hop,0,0,0
2,Bortezomib Responses in U266 Human Myelo,"(' STRESS ', ' BID ')",3,1-hop,0,0,0
2,Bortezomib Responses in U266 Human Myelo,"(' JNK ', ' p53 ')",3,1-hop,0,0,0
2,Bortezomib Responses in U266 Human Myelo,"(' JNK ', ' pSTAT3 ')",3,1-hop,0,0,0
2,Bortezomib Responses in U266 Human Myelo,"(' JNK ', ' cJun ')",3,1-hop,0,0,0
2,Bortezomib Responses in U266 Human Myelo,"(' Bclxl ', ' BAX ')",3,1-hop,0,0,0
2,Bortezomib Responses in U266 Human Myelo,"(' Bclxl ', ' BID ')",3,1-hop,0,0,0
2,Bortezomib Responses in U266 Human Myelo,"(' CIAP ', ' TRAF3 ')",3,1-hop,0,0,0
2,Bortezomib Responses in U266 Human Myelo,"(' JAK2 ', ' pSTAT3 ')",3,1-hop,0,0,0
2,Bortezomib Responses in U266 Human Myelo,"(' MEKK2 ', ' MKK4 ')",3,1-hop,0,0,0
2,Bortezomib Responses in U266 Human Myelo,"(' p27 ', ' CDK4 ')",3,1-hop,0,0,0
2,Bortezomib Responses in U266 Human Myelo,"(' MDM ', ' p21 ')",3,1-hop,0,0,0
2,Bortezomib Responses in U266 Human Myelo,"(' MDM ', ' p53 ')",3,1-hop,0,0,0
2,Bortezomib Responses in U266 Human Myelo,"(' CYCE ', ' CDK2 ')",3,1-hop,0,0,0
2,Bortezomib Responses in U266 Human Myelo,"(' MYC ', ' p21 ')",3,1-hop,0,0,0
2,Bortezomib Responses in U266 Human Myelo,"(' MYC ', ' CYCD ')",3,1-hop,0,0,0
2,Bortezomib Responses in U266 Human Myelo,"(' MYC ', ' p27 ')",3,1-hop,0,0,0
2,Bortezomib Responses in U266 Human Myelo,"(' MYC ', ' CYCE ')",3,1-hop,0,0,0
2,Bortezomib Responses in U266 Human Myelo,"(' RAS ', ' RAF ')",3,1-hop,0,0,0
2,Bortezomib Responses in U266 Human Myelo,"(' Bort ', ' RIP ')",3,1-hop,0,0,0
2,Bortezomib Responses in U266 Human Myelo,"(' Bort ', ' Prot ')",3,1-hop,0,0,0
2,Bortezomib Responses in U266 Human Myelo,"(' TNFAR ', ' RIP ')",3,1-hop,0,0,0
2,Bortezomib Responses in U266 Human Myelo,"(' TNFAR ', ' CIAP ')",3,1-hop,0,0,0
2,Bortezomib Responses in U266 Human Myelo,"(' TNFA ', ' RIP ')",3,1-hop,0,0,0
2,Bortezomib Responses in U266 Human Myelo,"(' X ', ' pNFKB ')",3,1-hop,0,0,0
2,Bortezomib Responses in U266 Human Myelo,"(' SHP1 ', ' JAK2 ')",3,1-hop,0,0,0
2,Bortezomib Responses in U266 Human Myelo,"(' SHP1 ', ' RAS ')",3,1-hop,0,0,0
3,Bortezomib Responses in U266 Human Myelo,"(' gp130 ', ' PI3K ')",3,chess,0,0,0
3,Bortezomib Responses in U266 Human Myelo,"(' gp130 ', ' JAK1 ')",3,chess,0,0,0
3,Bortezomib Responses in U266 Human Myelo,"(' gp130 ', ' JAK2 ')",3,chess,0,0,0
3,Bortezomib Responses in U266 Human Myelo,"(' gp130 ', ' RAS ')",3,chess,0,0,0
3,Bortezomib Responses in U266 Human Myelo,"(' DNAdam ', ' ATM ')",3,chess,0,0,0
3,Bortezomib Responses in U266 Human Myelo,"(' DNAdam ', ' STRESS ')",3,chess,0,0,0
3,Bortezomib Responses in U266 Human Myelo,"(' Fas ', ' FasL ')",3,chess,0,0,0
3,Bortezomib Responses in U266 Human Myelo,"(' Fas ', ' Cas8 ')",3,chess,0,0,0
3,Bortezomib Responses in U266 Human Myelo,"(' Fas ', ' BID ')",3,chess,0,0,0
3,Bortezomib Responses in U266 Human Myelo,"(' MEKK ', ' MYC ')",3,chess,0,0,0
3,Bortezomib Responses in U266 Human Myelo,"(' RIP ', ' IKK ')",3,chess,0,0,0
3,Bortezomib Responses in U266 Human Myelo,"(' MKK4 ', ' JNK ')",3,chess,0,0,0
3,Bortezomib Responses in U266 Human Myelo,"(' p21 ', ' CDK4 ')",3,chess,0,0,0
3,Bortezomib Responses in U266 Human Myelo,"(' p21 ', ' CDK2 ')",3,chess,0,0,0
3,Bortezomib Responses in U266 Human Myelo,"(' BAX ', ' MITO ')",3,chess,0,0,0
3,Bortezomib Responses in U266 Human Myelo,"(' BAX ', ' Bclxl ')",3,chess,0,0,0
3,Bortezomib Responses in U266 Human Myelo,"(' TRAF3 ', ' NIK ')",3,chess,0,0,0
3,Bortezomib Responses in U266 Human Myelo,"(' CYCD ', ' CDK6 ')",3,chess,0,0,0
3,Bortezomib Responses in U266 Human Myelo,"(' CYCD ', ' CDK4 ')",3,chess,0,0,0
3,Bortezomib Responses in U266 Human Myelo,"(' BCL2 ', ' BAX ')",3,chess,0,0,0
3,Bortezomib Responses in U266 Human Myelo,"(' BCL2 ', ' BID ')",3,chess,0,0,0
3,Bortezomib Responses in U266 Human Myelo,"(' RAF ', ' MEK1 ')",3,chess,0,0,0
3,Bortezomib Responses in U266 Human Myelo,"(' Cas3 ', ' gp130 ')",3,chess,0,0,0
3,Bortezomib Responses in U266 Human Myelo,"(' Cas3 ', ' DNAdam ')",3,chess,0,0,0
3,Bortezomib Responses in U266 Human Myelo,"(' Cas3 ', ' STAT3 ')",3,chess,0,0,0
3,Bortezomib Responses in U266 Human Myelo,"(' Cas3 ', ' Cl_PARP ')",3,chess,0,0,0
3,Bortezomib Responses in U266 Human Myelo,"(' Cas3 ', ' ATM ')",3,chess,0,0,0
3,Bortezomib Responses in U266 Human Myelo,"(' MEK1 ', ' MEKK ')",3,chess,0,0,0
3,Bortezomib Responses in U266 Human Myelo,"(' MEK1 ', ' MAPK ')",3,chess,0,0,0
3,Bortezomib Responses in U266 Human Myelo,"(' FLIP ', ' Cas8 ')",3,chess,0,0,0
3,Bortezomib Responses in U266 Human Myelo,"(' STAT3 ', ' pSTAT3 ')",3,chess,0,0,0
3,Bortezomib Responses in U266 Human Myelo,"(' AKT ', ' p21 ')",3,chess,0,0,0
3,Bortezomib Responses in U266 Human Myelo,"(' AKT ', ' CYCD ')",3,chess,0,0,0
3,Bortezomib Responses in U266 Human Myelo,"(' AKT ', ' BAD ')",3,chess,0,0,0
3,Bortezomib Responses in U266 Human Myelo,"(' AKT ', ' IKK ')",3,chess,0,0,0
3,Bortezomib Responses in U266 Human Myelo,"(' AKT ', ' Cas9 ')",3,chess,0,0,0
3,Bortezomib Responses in U266 Human Myelo,"(' AKT ', ' p27 ')",3,chess,0,0,0
3,Bortezomib Responses in U266 Human Myelo,"(' AKT ', ' MDM ')",3,chess,0,0,0
3,Bortezomib Responses in U266 Human Myelo,"(' p53 ', ' Fas ')",3,chess,0,0,0
3,Bortezomib Responses in U266 Human Myelo,"(' p53 ', ' p21 ')",3,chess,0,0,0
3,Bortezomib Responses in U266 Human Myelo,"(' p53 ', ' BAX ')",3,chess,0,0,0
3,Bortezomib Responses in U266 Human Myelo,"(' p53 ', ' BCL2 ')",3,chess,0,0,0
3,Bortezomib Responses in U266 Human Myelo,"(' p53 ', ' XIAP ')",3,chess,0,0,0
3,Bortezomib Responses in U266 Human Myelo,"(' p53 ', ' PTEN ')",3,chess,0,0,0
3,Bortezomib Responses in U266 Human Myelo,"(' p53 ', ' Bclxl ')",3,chess,0,0,0
3,Bortezomib Responses in U266 Human Myelo,"(' p53 ', ' p27 ')",3,chess,0,0,0
3,Bortezomib Responses in U266 Human Myelo,"(' p53 ', ' MDM ')",3,chess,0,0,0
3,Bortezomib Responses in U266 Human Myelo,"(' CDK6 ', ' pRB ')",3,chess,0,0,0
3,Bortezomib Responses in U266 Human Myelo,"(' Cl_PARP ', ' Apo ')",3,chess,0,0,0
3,Bortezomib Responses in U266 Human Myelo,"(' CDK4 ', ' p21 ')",3,chess,0,0,0
3,Bortezomib Responses in U266 Human Myelo,"(' CDK4 ', ' pRB ')",3,chess,0,0,0
3,Bortezomib Responses in U266 Human Myelo,"(' CDK4 ', ' p27 ')",3,chess,0,0,0
3,Bortezomib Responses in U266 Human Myelo,"(' pSTAT3 ', ' BCL2 ')",3,chess,0,0,0
3,Bortezomib Responses in U266 Human Myelo,"(' pSTAT3 ', ' XIAP ')",3,chess,0,0,0
3,Bortezomib Responses in U266 Human Myelo,"(' pSTAT3 ', ' pNFKB ')",3,chess,0,0,0
3,Bortezomib Responses in U266 Human Myelo,"(' pSTAT3 ', ' Bclxl ')",3,chess,0,0,0
3,Bortezomib Responses in U266 Human Myelo,"(' pSTAT3 ', ' MYC ')",3,chess,0,0,0
3,Bortezomib Responses in U266 Human Myelo,"(' MITO ', ' Cytc ')",3,chess,0,0,0
3,Bortezomib Responses in U266 Human Myelo,"(' MITO ', ' Smac ')",3,chess,0,0,0
3,Bortezomib Responses in U266 Human Myelo,"(' PIP3 ', ' AKT ')",3,chess,0,0,0
3,Bortezomib Responses in U266 Human Myelo,"(' PIP3 ', ' PIP3 ')",3,chess,0,0,0
3,Bortezomib Responses in U266 Human Myelo,"(' ERK ', ' CYCD ')",3,chess,0,0,0
3,Bortezomib Responses in U266 Human Myelo,"(' ERK ', ' MYC ')",3,chess,0,0,0
3,Bortezomib Responses in U266 Human Myelo,"(' BAD ', ' BCL2 ')",3,chess,0,0,0
3,Bortezomib Responses in U266 Human Myelo,"(' BAD ', ' Bclxl ')",3,chess,0,0,0
3,Bortezomib Responses in U266 Human Myelo,"(' CDK2 ', ' pRB ')",3,chess,0,0,0
3,Bortezomib Responses in U266 Human Myelo,"(' FasL ', ' Fas ')",3,chess,0,0,0
3,Bortezomib Responses in U266 Human Myelo,"(' FasL ', ' Cas8 ')",3,chess,0,0,0
3,Bortezomib Responses in U266 Human Myelo,"(' IL6 ', ' PI3K ')",3,chess,0,0,0
3,Bortezomib Responses in U266 Human Myelo,"(' IL6 ', ' JAK1 ')",3,chess,0,0,0
3,Bortezomib Responses in U266 Human Myelo,"(' IL6 ', ' JAK2 ')",3,chess,0,0,0
3,Bortezomib Responses in U266 Human Myelo,"(' IL6 ', ' RAS ')",3,chess,0,0,0
3,Bortezomib Responses in U266 Human Myelo,"(' Cytc ', ' Cas9 ')",3,chess,0,0,0
3,Bortezomib Responses in U266 Human Myelo,"(' IKK ', ' pSTAT3 ')",3,chess,0,0,0
3,Bortezomib Responses in U266 Human Myelo,"(' IKK ', ' pIKB ')",3,chess,0,0,0
3,Bortezomib Responses in U266 Human Myelo,"(' cJun ', ' FasL ')",3,chess,0,0,0
3,Bortezomib Responses in U266 Human Myelo,"(' Cas8 ', ' Cas3 ')",3,chess,0,0,0
3,Bortezomib Responses in U266 Human Myelo,"(' Cas8 ', ' BID ')",3,chess,0,0,0
3,Bortezomib Responses in U266 Human Myelo,"(' RAC ', ' MEKK2 ')",3,chess,0,0,0
3,Bortezomib Responses in U266 Human Myelo,"(' MAPK ', ' ERK ')",3,chess,0,0,0
3,Bortezomib Responses in U266 Human Myelo,"(' NIK ', ' IKK ')",3,chess,0,0,0
3,Bortezomib Responses in U266 Human Myelo,"(' XIAP ', ' Cas3 ')",3,chess,0,0,0
3,Bortezomib Responses in U266 Human Myelo,"(' XIAP ', ' Cas9 ')",3,chess,0,0,0
3,Bortezomib Responses in U266 Human Myelo,"(' Cas9 ', ' Cas3 ')",3,chess,0,0,0
3,Bortezomib Responses in U266 Human Myelo,"(' pIKB ', ' pNFKB ')",3,chess,0,0,0
3,Bortezomib Responses in U266 Human Myelo,"(' JAK1 ', ' pSTAT3 ')",3,chess,0,0,0
3,Bortezomib Responses in U266 Human Myelo,"(' ATM ', ' DNAPK ')",3,chess,0,0,0
3,Bortezomib Responses in U266 Human Myelo,"(' ATM ', ' MDM ')",3,chess,0,0,0
3,Bortezomib Responses in U266 Human Myelo,"(' Smac ', ' XIAP ')",3,chess,0,0,0
3,Bortezomib Responses in U266 Human Myelo,"(' BID ', ' BAX ')",3,chess,0,0,0
3,Bortezomib Responses in U266 Human Myelo,"(' pRB ', ' GROWTH ')",3,chess,0,0,0
3,Bortezomib Responses in U266 Human Myelo,"(' DNAPK ', ' p53 ')",3,chess,0,0,0
3,Bortezomib Responses in U266 Human Myelo,"(' PTEN ', ' PIP3 ')",3,chess,0,0,0
3,Bortezomib Responses in U266 Human Myelo,"(' pNFKB ', ' BCL2 ')",3,chess,0,0,0
3,Bortezomib Responses in U266 Human Myelo,"(' pNFKB ', ' FLIP ')",3,chess,0,0,0
3,Bortezomib Responses in U266 Human Myelo,"(' pNFKB ', ' IL6 ')",3,chess,0,0,0
3,Bortezomib Responses in U266 Human Myelo,"(' pNFKB ', ' XIAP ')",3,chess,0,0,0
3,Bortezomib Responses in U266 Human Myelo,"(' pNFKB ', ' Bclxl ')",3,chess,0,0,0
3,Bortezomib Responses in U266 Human Myelo,"(' Prot ', ' p53 ')",3,chess,0,0,0
3,Bortezomib Responses in U266 Human Myelo,"(' Prot ', ' pNFKB ')",3,chess,0,0,0
3,Bortezomib Responses in U266 Human Myelo,"(' Prot ', ' STRESS ')",3,chess,0,0,0
3,Bortezomib Responses in U266 Human Myelo,"(' Prot ', ' JNK ')",3,chess,0,0,0
3,Bortezomib Responses in U266 Human Myelo,"(' STRESS ', ' DNAdam ')",3,chess,0,0,0
3,Bortezomib Responses in U266 Human Myelo,"(' STRESS ', ' RAC ')",3,chess,0,0,0
